Building ID,Compliance Status,Property Name,Street,Zipcode,Year Built,Address Source,Address Type,Master Property Type,Primary Property Type EPA Calculated,Assessor Sector,Government Type,Master Sq Ft,Reporting Year,Energy Star Score,Site Energy Use (kBtu),Site EUI (kBtu/Sq Ft),Weather Normalized Site Energy Use (kBtu),Weather Normalized Site EUI (kBtu/Sq Ft),Electricity Use Grid Purchase and Onsite (kWh),Electricity Use Grid Purchase (kWh),Electricity Use Onsite Renewable (kWh),Green Power - Onsite and Offsite (kWh),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),Total GHG Emissions (Metric Tons CO2e),Energy Star Certification - Years Certified,Recent Energy Star Certification
2402,in compliance,market center,1624 maket st suite #130,80202,1882,portfolio manager,building,Office,office,Commercial,,127183,2024,82,8514388.6,66.9,8455926.2,66.5,666225.6,666225.6,0,0,6241226.7,0,0,683.9,0,0
2403,in compliance,barclay towers,1625 larimer street,80202,1980,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,350030,2024,98,11760131.4,33.6,11754745.8,33.6,1430836,1430835.7,0,0,396013,6482106.3,0,1208.3,"2023, 2022, 2021, 2020, 2019, 2018, 2017",2023
2405,in compliance,jp - jp plaza,1601 blake street,80202,1983,portfolio manager,building,Office,office,Commercial,,62825,2024,9,6270398.6,99.8,6270281.9,99.8,1813608,1813607.5,0,0,82369,0,0,963.7,0,0
2406,in compliance,"carter rice building, llc","1623 blake street, suite 400",80202-1337,1903,portfolio manager,building,Office,office,Commercial,,29661,2024,31,2639170.6,89,2638665.2,89,275598.7,275598.7,0,0,1698828,0,0,231.7,0,0
2408,in compliance,millennium financial center,1550 17th st.,80202,2000,portfolio manager,building,Office,office,Commercial,,136169,2024,55,11073105.6,81.3,11073105.6,81.3,3218177,3218177.1,0,0,92684,0,0,1707.2,0,0
2409,in compliance,the barth hotel,1514 17th st,80202,1918,portfolio manager,building,Senior Living Community,senior living community,Multi-family,,32000,2024,99,2486570.5,77.7,2482695.4,77.6,225246.9,225246.9,0,0,1718028,0,0,210.4,0,0
2410,in compliance,the oxford hotel,1600 17th st,80202,1891,portfolio manager,building,Hotel,hotel,Commercial,,140964,2024,91,9364733.5,66.4,9365254.7,66.4,1265485,1265484.5,0,0,5046899.9,0,0,937.5,0,0
2411,in compliance,1660 wynkoop,1660 wynkoop st,80202,1983,portfolio manager,building,Office,parking,Commercial Condominium,,66120,2024,0,5180733.8,78.4,5196566.7,78.6,883850.6,883850.5,0,0,2165035.5,0,0,582.5,"2021, 2020, 2019, 2018, 2017",2021
2412,in compliance,kansas plow,1543 wazee street,80202,1999,portfolio manager,building,Office,office,Commercial Condominium,,29659,2024,83,1313551.2,44.3,1317227.8,44.4,287263.8,287263.8,0,0,333407,0,0,169.7,0,0
2413,in compliance,sugar building,1530 16th street,80202,1923,portfolio manager,building,Office,office,Commercial,,97567,2024,66,7901909.4,81,7917059,81.1,1246801,1246800.8,0,0,3647825.2,0,0,833.7,0,0
2415,in compliance,sugar cube,1555 blake st.,80202,2008,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-Family,,149755,2024,71,9053946.1,60.5,9055064.1,60.5,1324317,1324316.6,0,0,4535377.3,0,0,941.4,0,0
2417,in compliance,larimer place,1551 larimer street,80202,1979,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,379410,2024,88,22663368.3,59.7,22741952.5,59.9,2015521,2015520.8,0,0,7319,9595515.3,6183576.2,2029.5,"2023, 2022, 2021, 2020, 2019, 2018, 2017",2023
2418,in compliance,16m,1550 market street,80202,2014,portfolio manager,building,Mixed Use Property,mixed use property,Multi-Family,,193808,2024,67,15125471.7,80.1,15128002.5,80.2,2923503,2923502.2,0,0,5150480.8,0,0,1820,"2021, 2020, 2019, 2018, 2017",2021
2421,in compliance,elephant corral,1420 wazee street,80202,1890,portfolio manager,building,Office,office,Commercial,,60169,2024,91,2292756.8,38.1,2300391.8,38.2,388345.5,388345.5,0,0,967722,0,0,256.8,0,0
2423,in compliance,palace lofts,1499 blake st,80202,1997,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,215338,2024,89,9463621.2,43.9,9495227.2,44.1,1293167,1293167.1,0,0,1065574,3985760.6,0,1005.3,2023,2023
2424,in compliance,edbrooke lofts condominium association,1450 wynkoop st,80202,1991,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,78214,2024,68,4039256.1,51.6,4046703.2,51.7,306053.9,306053.8,0,0,2995000.2,0,0,321,0,0
2426,in compliance,west end lofts condominiums,1435 wazee street,80202,1928,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,63945,2024,84,3016107.2,47.6,3019094.5,47.6,346362.3,346362.3,0,0,1834319,0,0,280.6,0,0
2428,in compliance,one union station,1615 wynkoop st,80202,2012,portfolio manager,building,Office,office,Commercial,,116125,2024,19,13796195.3,118.8,13792718.3,118.8,3246635,3246634.8,0,0,2718677.4,0,0,1810.8,0,0
2432,in compliance,ice house condominiums,1801 wynkoop st,80202,1997,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,203570,2024,11,13735285.4,67.5,13725142.6,67.4,1748974,1748973.6,0,0,3789532.9,3978254,0,1390.6,0,0
2435,in compliance,1515 wynkoop,"1515 wynkoop, suite 310",80202,2009,portfolio manager,building,Office,office,Commercial,,314599,2024,92,13839942.5,44,13824266.5,43.9,4056255,4056254.6,0,0,0,0,0,2145.6,"2023, 2022, 2021, 2020, 2019, 2018, 2017, 2016, 2015, 2014, 2013, 2012, 2011, 2010",2023
2436,in compliance,1900 16th st (brightly),1900 16th street,80202,2009,espm,building,Office,office,Commercial Condominium,,436848,2024,86,21203462.1,48.5,21209645.2,48.6,5498632,5498631.4,0,0,2442129.4,0,0,3038.3,"2023, 2022, 2021, 2020, 2019, 2018, 2017, 2016, 2015",2023
2437,in compliance,davita world headquarters,2000 16th st.,80202,2012,espm,building,Office,office,Commercial Condominium,,300794,2024,86,18365227.6,61.1,18367480.6,61.1,3549371,3549370.9,0,0,6254772.5,0,0,2209.7,"2023, 2018, 2017, 2015, 2014",2023
2439,in compliance,balfour at riverfront park,1500 little raven st.,80202,2014,portfolio manager,building,Senior Living Community,senior living community,Multi-Family,,430352,2024,27,20249891.8,47.1,20198557.9,46.9,2709655,2709654.4,0,0,11004550,0,0,2017.8,0,0
2441,in compliance,the station at riverfront park - co (sv35),1460 little raven st,80202,2004,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-Family,,239778,2024,77,13892258.5,57.9,13933604.6,58.1,1742131,1742131.1,0,0,7948106.6,0,0,1343.7,0,0
2443,in compliance,the creekside lofts,1440 little raven street,80202,2005,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,122413,2024,100,3675902.1,30,3686593.3,30.1,446044,446044,0,0,2153999.9,0,0,350.4,0,0
2445,in compliance,museum of contemporary art denver,1485 delgany street,80202,2007,portfolio manager,building,Museum,museum,Commercial,,25961,2024,0,3081598.2,118.7,3064732.9,118.1,264768.9,264768.8,0,0,2178206.9,0,0,255.8,0,0
2446,in compliance,the delgany lofts,1401 delgany street,80202,2005,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,101264,2024,99,3319858.2,32.8,3332353.1,32.9,352830.7,352830.7,0,0,2115999.8,0,0,299,0,0
2447,in compliance,monarch mills,1475 delgany st,80202,2005,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,57377,2024,55,4520533.1,78.8,4524994.3,78.9,658800.1,658800,0,0,2272707.2,0,0,469.2,0,0
2449,in compliance,waterside lofts,1401 wewatta st.,80202,2002,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,253106,2024,91,12631555.6,49.9,12665443.1,50,1762179,1762179.1,0,0,6618999.8,0,0,1283.7,0,0
2451,not submitted,griffis lodo (vr205),1490 delgany st,80202,2014,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-Family,,264445,2024,,,,,,,,,,,,,,,
2452,in compliance,steelbridge,1449 wynkoop st,80202,2002,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,90374,2024,94,2962438.8,32.8,2979621.5,33,782045.4,782045.3,0,0,294100,0,0,429.3,0,0
2454,in compliance,wewatta wynkoop,1400 wewatta,80202,2008,espm,building,Office,office,Mixed-use Condominium,,362371,2024,76,18353788.6,50.6,18429066.2,50.9,5233764,5233763.4,0,0,496185.7,0,0,2794.9,"2023, 2022, 2021, 2020, 2019, 2018, 2015",2023
2455,in compliance,1705 17th st (north wing union station),1705 17th st,80202,2013,portfolio manager,building,Office,office,Commercial,,114945,2024,68,7138678.6,62.1,7161401.7,62.3,1781926,1781925.8,0,0,1058747,0,0,998.8,0,0
2457,in compliance,the manhattan lofts,1801 bassett street,80202,2003,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-Family,,208981,2024,88,8303999.1,39.7,8311026,39.8,1633939,1633938.8,0,0,2729000,0,0,983.6,0,0
2459,in compliance,park place,1610 little raven street,80202,2002,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,176298,2024,79,6703790.3,38,6705831,38,1126257,1126257.2,0,0,2861000.1,0,0,747.7,0,0
2461,in compliance,glass house condos,1700 bassett st,80202,2005,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,550651,2024,77,24942935.1,45.3,24558788.9,44.6,5617214,5617213.6,0,0,5776999.9,0,0,3278.2,2024,2024
2462,in compliance,one riverfront tower/ park at one riverfront,1620 little raven street,80202,2007,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,118655,2024,90,5221274.8,44,5224596.2,44,675344.2,675344.1,0,0,2917000.3,0,0,512.2,0,0
2464,in compliance,the manhattan,1850 bassett street,80202,2003,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-Family,,357834,2024,86,16607508.5,46.4,16597903.3,46.4,2619586,2619586.3,0,0,7669480,0,0,1751.9,0,0
2465,in compliance,vf corp,1551 wewatta street,80202,2003,portfolio manager,building,Office,office,Commercial,,285197,2024,70,17731660.6,62.2,17732984.9,62.2,4082390,4082389.4,0,0,3802546.3,0,0,2361.4,"2018, 2017, 2016, 2014, 2013, 2011, 2010, 2009, 2008, 2007, 2006",2018
2466,in compliance,cadence union station apartments,1920 17th st,80202,2013,portfolio manager,building,Multifamily Housing,multifamily housing,Commercial/Residential Mixed-use,,235549,2024,91,13971441.1,59.3,13990753.6,59.4,1613008.6,1558052.6,54955.6,0,8467856.5,0,0,1303,"2023, 2022, 2021, 2020, 2019, 2018, 2017",2023
2467,in compliance,downtown aquarium,"700 water st, denver co 80211",80211,1998,portfolio manager,building,Aquarium,aquarium,Institutional,,110000,2024,0,38658462.1,351.4,38615130,351,6275861,6275859.8,0,0,17245226,0,0,4235.7,0,0
2468,in compliance,annex,"700a water st,",80211,2016,portfolio manager,building,Aquarium,aquarium,Institutional,,45000,2024,0,11279890.2,250.7,10993105.5,244.3,767969,767968.9,0,0,8659580,0,0,866.2,0,0
2469,in compliance,river point,2300 15th st,80202,1975,portfolio manager,building,Office,office,Commercial,,50813,2024,82,2326777.8,45.8,2316320.6,45.6,398364.8,398364.8,0,0,967557,0,0,262.1,0,0
2470,in compliance,018-denver,1416 platte street,80202,2000,portfolio manager,building,Retail Store,retail store,Commercial,,94000,2024,31,7191886.5,76.5,7216725.2,76.8,1434404,1434403.8,0,0,2297700,0,0,880.8,0,0
2480,in compliance,1055 auraria,1055 auraria parkway,80204,1946,portfolio manager,building,Office,office,Commercial Condominium,,28313,2024,73,1582996.9,55.9,1587160.4,56.1,204754.7,204754.6,0,0,884374,0,0,155.3,0,0
2482,in compliance,1201 auraria parkway,1201 auraria parkway,80204,1904,portfolio manager,building,Office,office,Commercial,,67962,2024,94,2497139.7,36.7,2495352.4,36.7,518028.9,518028.9,0,0,729625,0,0,312.8,0,0
2483,in compliance,acme lofts,1616 14th street,80204,1999,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,48211,2024,99,2174571.9,45.1,2179750.6,45.2,123798.6,123798.6,0,0,1752171.1,0,0,158.6,0,0
2484,in compliance,volker,1628 14th street,80202,1993,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,27000,2024,0,1529204.7,56.6,1528082.6,56.6,129896.4,129896.4,0,0,1085998.1,0,0,126.4,0,0
2485,in compliance,dunkeld-14 co llc,414 14th st.,80202,1950,portfolio manager,building,Office,office,Commercial,,40000,2024,58,3075801.7,76.9,3057227.3,76.4,400788.6,400788.5,0,0,1708311,0,0,302.7,0,0
2486,in compliance,the denver athletic club,1325 glenarm place,80204,1979,portfolio manager,building,Fitness Center/Health Club/Gym,fitness center/health club/gym,Commercial,,228262,2024,0,17564024,75.7,17501792.5,75.4,2381601,2381601.1,0,0,9438000.1,0,0,1761.1,0,0
2487,in compliance,buell theatre,1323 champa,80204,1980,portfolio manager,building,Performing Arts,performing arts,Municipal,city - general services,132202,2024,0,15885424.4,120.2,15910442.6,120.3,1285590,1285590,0,0,0,5035826.3,6463164.4,1355,0,0
2489,in compliance,residences at lawrence street center,1350 lawrence st,80204,1980,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,73677,2024,65,4996483.8,67.8,4986949.6,67.7,445335.3,445335.3,0,0,3476999.8,0,0,413.3,0,0
2491,in compliance,robert and judy newman (tramway) building,1101 13th street,80204-2157,1910,portfolio manager,building,Performing Arts,performing arts,Commercial Condominium,,133000,2024,0,7524086,56.6,7515599.7,56.5,1325602,1325601.6,0,0,3715.1,2997417.6,0,900.4,0,0
2493,in compliance,1245 champa st-ccd owned-leasedbycosymph,1245 champa st,80204,1980,portfolio manager,building,Office,office,Municipal,city - general services,45000,2024,25,5890082.4,130.9,5925905.2,131.7,482771.9,482771.9,0,0,13127,2680780.8,1548956.8,515.7,0,0
2497,in compliance,the diamond cabaret,1222 glenarm pl,80204,1991,portfolio manager,building,Bar/Nightclub,bar/nightclub,Commercial,,32000,2024,0,2757288.1,85.8,2768125.9,86.2,576733,576733,0,0,789475,0,0,347,0,0
2499,in compliance,colorado convention center,700 14th street,80202,1980,portfolio manager,building,Convention Center,convention center,Municipal,city - general services,2200000,2024,0,163028695.6,74.1,163474397.5,74.3,16889786.8,16427220.2,462566.8,0,4258392.9,67823198.9,33319143.6,15419.7,0,0
2500,in compliance,fire station #1 - headqtrs,745 w colfax ave,80204,1975,portfolio manager,building,Fire Station,office,Municipal,city - general services,33442,2024,0,2459071,73.5,2463986.6,73.7,309669.1,309669.1,0,0,1402480,0,0,238.3,0,0
2521,in compliance,polaris at ebert,410 park avenue west,80205,1924,portfolio manager,building,K-12 School,k-12 school,Institutional,municipal dps,55250,2024,17,5928905.4,107.3,5890814.1,106.6,308882,308882,0,0,4874999.9,0,0,422.3,0,0
2522,in compliance,100 park,100 w park ave,80205,2006,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family Condominium,,159782,2024,9,13223342.2,82.8,13223342.2,82.8,2698225,2698224.2,0,0,4017000.1,0,0,1640.6,0,0
2523,not submitted,one lincoln park,2001 lincoln,80202,2008,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-Family Condominium,,303746,2024,,,,,,,,,,,,,,,
2524,in compliance,benedict park place 1b,2300 court place,80205,2006,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-Family,,128000,2024,58,7779096.2,61.8,7782839.6,61.8,1101558,1101557.9,0,0,4020580,0,0,796.2,0,0
2528,in compliance,bean towers,2350 cleveland pl,80205,1976,portfolio manager,building,Multifamily Housing,multifamily housing,Commercial/Residential Mixed-use,,166151,2024,84,8649768.5,52.1,8629511.1,51.9,1485019,1485019,0,0,3582883.1,0,0,975.8,0,0
2531,in compliance,benedict park place 3b,305 park avenue west,80205,2008,portfolio manager,building,Multifamily Housing,multifamily housing,Commercial/Residential Mixed-use,,103693,2024,72,5637590.2,54.7,5642273.7,54.7,739130.5,739130.4,0,0,3115677,0,0,556.5,0,0
2532,in compliance,benedict park place 4b,2275 court place,80205-5447,2009,corrected,building,Multifamily Housing,multifamily housing,Multi-Family,,111739,2024,76,6115934.1,54.7,6121715.1,54.8,662567.5,662567.5,0,0,3855253.7,0,0,555.3,0,0
2534,in compliance,benedict park place 5b,290 park avenue west,80205,2011,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-Family,,94485,2024,84,3138174.9,33.3,3141600.1,33.3,795058,795057.9,0,0,425437,0,0,443.2,0,0
2535,in compliance,hms family,2501 welton st,80205,1995,assessor data,building,Non-Refrigerated Warehouse,non-refrigerated warehouse,Commercial,,26174,2024,0,1141691.5,42,1133569.8,41.7,45620,45620,0,0,986036,0,0,76.5,0,0
2536,in compliance,montessori academy of colorado,2500 curtis street,80205,1905,portfolio manager,building,Pre-school/Daycare,pre-school/daycare,Commercial,,56000,2024,0,2595973.7,46.4,2585540.5,46.2,262711.2,262711.2,0,0,1699603,0,0,229.2,0,0
2537,in compliance,231080,2485 curtis st,80205-0000,1980,portfolio manager,building,Other - Utility,other - utility,Commercial,,38094,2024,0,10536478.1,276.6,10554380.4,277.1,3088065,3088064.7,0,0,0,0,0,1633.5,0,0
2539,exempt,blair caldwell african-american library,2401 welton st,80205,1980,portfolio manager,building,Library,library,Municipal,city - general services,39373,2024,,,,,,,,,,,,,,,
2540,not submitted,central baptist church,2400 california st,80205,1891,portfolio manager,building,Worship Facility,worship facility,Institutional,,35476,2024,,,,,,,,,,,,,,,
2541,in compliance,mile high united way,711 park avenue west,80205,2014,portfolio manager,building,Office,office,Commercial,,61932,2024,68,4448802,71.8,4438685.9,71.7,1006813,1006812.9,0,0,1013556.4,0,0,570.6,0,0
2544,in compliance,park avenue west (967),2321 champa st,80205,2003,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family,,107542,2024,88,6864412.5,63.8,6892087,64.1,883022.7,883022.6,0,0,3851539.1,0,0,671.7,0,0
2545,in compliance,cornerstone,1001 park ave w,80205,2009,portfolio manager,building,Multifamily Housing,multifamily housing,Commercial Condominium,,41753,2024,24,3727827.7,89.3,3723896.7,89.2,483272.8,483272.7,0,0,2078901,0,0,366.1,0,0
2546,in compliance,broadway plaza lofts,2330 broadway,80205,2006,portfolio manager,building,Multifamily Housing,multifamily housing,Multi-family,,145201,2024,55,9892159.7,68.1,9893602.7,68.1,2090910,2090910,0,0,2757974,0,0,1252.5,0,0
2547,in compliance,samaritan house,2301 lawrence st.,80205,1986,portfolio manager,building,Other - Lodging/Residential,other - lodging/residential,Institutional,,46412,2024,0,7799244.5,168,7807770.7,168.2,1002212,1002211.5,0,0,4379698.6,0,0,762.8,0,0
2548,in compliance,the salvation army harbor light center,2136 champa st,80205,1987,portfolio manager,building,Other - Lodging/Residential,other - lodging/residential,Institutional,,58821,2024,0,2789629.3,47.4,2801666.4,47.6,537553.3,537553.2,0,0,955497.4,0,0,335.1,0,0
